id,Tipo-costa,Altitud,Tipo-alttud,tipo-altitud-2,grupo_pob,NOMBRE COMPLETO,MUNICIPIO,PROVINCIA,CÓDIGO,ENTRADAS_2024,ENTRADAS_2019,pob_2024,tipo-pob,pob_2019,ENTRADASXHAB,ENTRADASXHAB_19,ENTRADASXTRAB,cnae-suma,VAR_ENTRADAS,recepcion_español_2024,recepcion_internacional_2024,ENTRADAS_ext
2991,no,780,Menos de 1000 metros,601-1.000,101-500,19166 Málaga del Fresno,Málaga del Fresno,Guadalajara,19166,0,1124,170,<500,180,,"6,24",,"11,50","-1,00",0,0,
4164,no,780,Menos de 1000 metros,601-1.000,1-100,26114 Pedroso,Pedroso,La Rioja,26114,0,43,90,<500,74,,"0,58",,"2,00","-1,00",0,0,
5517,no,780,Menos de 1000 metros,601-1.000,1-100,"37180 Manzano, El","Manzano, El",Salamanca,37180,0,0,57,<500,68,,,,"1,00",No se puede calcular,0,0,
7443,no,780,Menos de 1000 metros,601-1.000,101-500,47191 Velliza,Velliza,Valladolid,47191,0,73,121,<500,118,,"0,62",,"0,00","-1,00",0,0,
4188,no,781,Menos de 1000 metros,601-1.000,1-100,26141 Santurdejo,Santurdejo,La Rioja,26141,0,1198,96,<500,106,,"11,30",,"5,00","-1,00",0,0,
7265,no,781,Menos de 1000 metros,601-1.000,1-100,47008 Almenara de Adaja,Almenara de Adaja,Valladolid,47008,0,414,22,<500,22,,"18,82",,"0,00","-1,00",0,0,
4642,no,782,Menos de 1000 metros,601-1.000,1-100,31021 Aranarache/Aranaratxe,Aranarache/Aranaratxe,Navarra,31021,0,32,70,<500,72,,"0,44",,"0,00","-1,00",0,0,
5068,no,782,Menos de 1000 metros,601-1.000,1-100,34006 Alba de Cerrato,Alba de Cerrato,Palencia,34006,0,0,82,<500,87,,,,"0,00",No se puede calcular,0,0,
5370,no,782,Menos de 1000 metros,601-1.000,101-500,37019 Aldearrodrigo,Aldearrodrigo,Salamanca,37019,0,147,150,<500,143,,"1,03",,"0,00","-1,00",0,0,
7442,no,782,Menos de 1000 metros,601-1.000,101-500,47190 Velilla,Velilla,Valladolid,47190,0,0,113,<500,110,,,,"1,50",No se puede calcular,0,0,
7450,no,782,Menos de 1000 metros,601-1.000,1-100,47198 Villacarralón,Villacarralón,Valladolid,47198,0,0,66,<500,79,,,,"0,00",No se puede calcular,0,0,
1873,no,783,Menos de 1000 metros,601-1.000,1-100,12068 Herbers,Herbers,Castelló/Castellón,12068,0,0,69,<500,42,,,,"0,00",No se puede calcular,0,0,
5464,no,783,Menos de 1000 metros,601-1.000,1-100,37126 Espadaña,Espadaña,Salamanca,37126,0,96,34,<500,31,,"3,10",,"0,00","-1,00",0,0,
7258,no,783,Menos de 1000 metros,601-1.000,1-100,47001 Adalia,Adalia,Valladolid,47001,0,0,50,<500,53,,,,"0,00",No se puede calcular,0,0,
5711,no,784,Menos de 1000 metros,601-1.000,1-100,37380 Zarapicos,Zarapicos,Salamanca,37380,0,466,49,<500,58,,"8,03",,"2,00","-1,00",0,0,
6739,no,784,Menos de 1000 metros,601-1.000,1-100,44212 Seno,Seno,Teruel,44212,0,0,38,<500,43,,,,"0,00",No se puede calcular,0,0,
7299,no,785,Menos de 1000 metros,601-1.000,1-100,47042 Castromembibre,Castromembibre,Valladolid,47042,0,87,49,<500,54,,"1,61",,"1,00","-1,00",0,0,
7362,no,785,Menos de 1000 metros,601-1.000,1-100,47106 Olmos de Peñafiel,Olmos de Peñafiel,Valladolid,47106,0,222,38,<500,52,,"4,27",,"2,00","-1,00",0,0,
7808,no,785,Menos de 1000 metros,601-1.000,101-500,49237 Videmala,Videmala,Zamora,49237,0,0,140,<500,147,,,,"1,00",No se puede calcular,0,0,
407,no,786,Menos de 1000 metros,601-1.000,1-100,05034 Blasconuño de Matacabras,Blasconuño de Matacabras,Ávila,05034,0,0,14,<500,16,,,,"0,00",No se puede calcular,0,0,
5360,no,786,Menos de 1000 metros,601-1.000,101-500,37009 Alba de Yeltes,Alba de Yeltes,Salamanca,37009,0,334,200,<500,207,,"1,61",,"2,00","-1,00",0,0,
5502,no,786,Menos de 1000 metros,601-1.000,1-100,37165 Iruelos,Iruelos,Salamanca,37165,0,0,31,<500,33,,,,"0,00",No se puede calcular,0,0,
5586,no,786,Menos de 1000 metros,601-1.000,1-100,37252 Pinedas,Pinedas,Salamanca,37252,0,0,94,<500,107,,,,"1,00",No se puede calcular,0,0,
1316,no,787,Menos de 1000 metros,601-1.000,1-100,09182 Itero del Castillo,Itero del Castillo,Burgos,09182,0,840,71,<500,80,,"10,50",,"0,00","-1,00",0,0,
7959,no,787,Menos de 1000 metros,601-1.000,1-100,50120 Godojos,Godojos,Zaragoza,50120,0,0,54,<500,54,,,,"1,00",No se puede calcular,0,0,
1366,no,788,Menos de 1000 metros,601-1.000,1-100,09249 Palazuelos de Muñó,Palazuelos de Muñó,Burgos,09249,0,0,54,<500,53,,,,"2,00",No se puede calcular,0,0,
5658,no,788,Menos de 1000 metros,601-1.000,101-500,37327 Torresmenudas,Torresmenudas,Salamanca,37327,0,824,184,<500,190,,"4,34",,"2,00","-1,00",0,0,
7275,no,788,Menos de 1000 metros,601-1.000,1-100,47018 Berceruelo,Berceruelo,Valladolid,47018,0,0,36,<500,36,,,,"0,00",No se puede calcular,0,0,
7764,no,788,Menos de 1000 metros,601-1.000,101-500,49184 Samir de los Caños,Samir de los Caños,Zamora,49184,0,501,156,<500,174,,"2,88",,"0,00","-1,00",0,0,
5585,no,789,Menos de 1000 metros,601-1.000,101-500,37251 Peromingo,Peromingo,Salamanca,37251,0,291,122,<500,118,,"2,47",,"2,00","-1,00",0,0,
1247,no,790,Menos de 1000 metros,601-1.000,1-100,09090 Castrillo Mota de Judíos,Castrillo Mota de Judíos,Burgos,09090,0,0,52,<500,51,,,,"0,00",No se puede calcular,0,0,
8098,no,790,Menos de 1000 metros,601-1.000,101-500,50263 Torrijo de la Cañada,Torrijo de la Cañada,Zaragoza,50263,0,206,193,<500,199,,"1,04",,"2,00","-1,00",0,0,
5209,no,791,Menos de 1000 metros,601-1.000,1-100,34189 Valdeolmillos,Valdeolmillos,Palencia,34189,0,0,60,<500,57,,,,"0,00",No se puede calcular,0,0,
5417,no,791,Menos de 1000 metros,601-1.000,1-100,"37071 Calzada de Béjar, La","Calzada de Béjar, La",Salamanca,37071,0,57,85,<500,86,,"0,66",,"1,00","-1,00",0,0,
2268,no,792,Menos de 1000 metros,601-1.000,101-500,"16049 Cañavate, El","Cañavate, El",Cuenca,16049,0,571,128,<500,146,,"3,91",,"1,00","-1,00",0,0,
7452,no,792,Menos de 1000 metros,601-1.000,1-100,47200 Villaco,Villaco,Valladolid,47200,0,219,75,<500,76,,"2,88",,"1,00","-1,00",0,0,
5069,no,793,Menos de 1000 metros,601-1.000,1-100,34009 Amayuelas de Arriba,Amayuelas de Arriba,Palencia,34009,0,0,38,<500,35,,,,"0,00",No se puede calcular,0,0,
5237,no,793,Menos de 1000 metros,601-1.000,1-100,34230 Villarmentero de Campos,Villarmentero de Campos,Palencia,34230,0,0,28,<500,17,,,,"2,00",No se puede calcular,0,0,
7372,no,793,Menos de 1000 metros,601-1.000,101-500,47118 Piñel de Abajo,Piñel de Abajo,Valladolid,47118,0,0,163,<500,161,,,,"2,00",No se puede calcular,0,0,
3716,no,795,Menos de 1000 metros,601-1.000,101-500,24113 Pobladura de Pelayo García,Pobladura de Pelayo García,León,24113,0,1124,354,<500,373,,"3,01",,"2,00","-1,00",0,0,
5216,no,795,Menos de 1000 metros,601-1.000,1-100,34204 Villacidaler,Villacidaler,Palencia,34204,0,61,46,<500,53,,"1,15",,"0,00","-1,00",0,0,
1211,no,796,Menos de 1000 metros,601-1.000,1-100,09047 Belbimbre,Belbimbre,Burgos,09047,0,0,54,<500,61,,,,"1,00",No se puede calcular,0,0,
5388,no,796,Menos de 1000 metros,601-1.000,1-100,"37037 Atalaya, La","Atalaya, La",Salamanca,37037,0,66,100,<500,114,,"0,58",,"0,00","-1,00",0,0,
7469,no,796,Menos de 1000 metros,601-1.000,1-100,47219 Villanueva de la Condesa,Villanueva de la Condesa,Valladolid,47219,0,0,59,<500,61,,,,"1,00",No se puede calcular,0,0,
1513,no,797,Menos de 1000 metros,601-1.000,1-100,09446 Villamedianilla,Villamedianilla,Burgos,09446,0,0,9,<500,12,,,,"0,00",No se puede calcular,0,0,
5179,no,797,Menos de 1000 metros,601-1.000,1-100,34149 Requena de Campos,Requena de Campos,Palencia,34149,0,0,29,<500,18,,,,"0,00",No se puede calcular,0,0,
1179,no,798,Menos de 1000 metros,601-1.000,1-100,09010 Alcocero de Mola,Alcocero de Mola,Burgos,09010,0,251,41,<500,32,,"7,84",,"0,00","-1,00",0,0,
1494,no,798,Menos de 1000 metros,601-1.000,1-100,09424 Viloria de Rioja,Viloria de Rioja,Burgos,09424,0,67,37,<500,41,,"1,63",,"0,00","-1,00",0,0,
3686,no,798,Menos de 1000 metros,601-1.000,101-500,24081 Gusendos de los Oteros,Gusendos de los Oteros,León,24081,0,0,126,<500,124,,,,"2,00",No se puede calcular,0,0,
5672,no,798,Menos de 1000 metros,601-1.000,1-100,37341 Valverde de Valdelacasa,Valverde de Valdelacasa,Salamanca,37341,0,0,57,<500,71,,,,"1,00",No se puede calcular,0,0,
7663,no,798,Menos de 1000 metros,601-1.000,101-500,49077 Fresno de Sayago,Fresno de Sayago,Zamora,49077,0,1245,143,<500,167,,"7,46",,"1,00","-1,00",0,0,
1305,no,799,Menos de 1000 metros,601-1.000,101-500,09170 Hoyales de Roa,Hoyales de Roa,Burgos,09170,0,800,212,<500,233,,"3,43",,"1,00","-1,00",0,0,
2414,no,800,Menos de 1000 metros,601-1.000,1-100,16231 Valhermoso de la Fuente,Valhermoso de la Fuente,Cuenca,16231,0,324,59,<500,57,,"5,68",,"0,50","-1,00",0,0,
5929,no,801,Menos de 1000 metros,601-1.000,1-100,40069 Donhierro,Donhierro,Segovia,40069,0,0,75,<500,91,,,,"1,00",No se puede calcular,0,0,
5391,no,802,Menos de 1000 metros,601-1.000,101-500,37040 Barbadillo,Barbadillo,Salamanca,37040,0,182,390,<500,402,,"0,45",,"1,00","-1,00",0,0,
5953,no,803,Menos de 1000 metros,601-1.000,501-1000,40095 Gomezserracín,Gomezserracín,Segovia,40095,0,1454,625,500 – 1.999,683,,"2,13",,"21,50","-1,00",0,0,
7379,no,803,Menos de 1000 metros,601-1.000,1-100,47126 Puras,Puras,Valladolid,47126,0,0,45,<500,46,,,,"1,00",No se puede calcular,0,0,
7421,no,803,Menos de 1000 metros,601-1.000,1-100,47169 Torre de Esgueva,Torre de Esgueva,Valladolid,47169,0,0,62,<500,65,,,,"0,00",No se puede calcular,0,0,
4692,no,804,Menos de 1000 metros,601-1.000,1-100,31071 Castillonuevo,Castillonuevo,Navarra,31071,0,50,15,<500,16,,"3,13",,"0,00","-1,00",0,0,
5191,no,804,Menos de 1000 metros,601-1.000,1-100,34165 San Román de la Cuba,San Román de la Cuba,Palencia,34165,0,0,53,<500,61,,,,"0,00",No se puede calcular,0,0,
7660,no,804,Menos de 1000 metros,601-1.000,501-1000,49071 Fonfría,Fonfría,Teruel,49071,0,0,35,<500,27,,,,"0,00",No se puede calcular,0,0,
1210,no,805,Menos de 1000 metros,601-1.000,1-100,09046 Bascuñana,Bascuñana,Burgos,09046,0,152,18,<500,24,,"6,33",,"0,00","-1,00",0,0,
402,no,807,Menos de 1000 metros,601-1.000,101-500,05026 Bercial de Zapardiel,Bercial de Zapardiel,Ávila,05026,0,1082,173,<500,200,,"5,41",,"1,00","-1,00",0,0,
1185,no,807,Menos de 1000 metros,601-1.000,101-500,09017 Anguix,Anguix,Burgos,09017,0,453,156,<500,136,,"3,33",,"2,00","-1,00",0,0,
7348,no,807,Menos de 1000 metros,601-1.000,101-500,47092 Montealegre de Campos,Montealegre de Campos,Valladolid,47092,0,0,105,<500,109,,,,"1,00",No se puede calcular,0,0,
1868,no,808,Menos de 1000 metros,601-1.000,1-100,12063 Fuente la Reina,Fuente la Reina,Castelló/Castellón,12063,0,1112,59,<500,52,,"21,38",,"2,00","-1,00",0,0,
3002,no,808,Menos de 1000 metros,601-1.000,1-100,19177 Medranda,Medranda,Guadalajara,19177,0,701,73,<500,66,,"10,62",,"1,00","-1,00",0,0,
5710,no,809,Menos de 1000 metros,601-1.000,101-500,37379 Zamayón,Zamayón,Salamanca,37379,0,0,192,<500,200,,,,"2,50",No se puede calcular,0,0,
1356,no,810,Menos de 1000 metros,601-1.000,1-100,09236 Olmillos de Muñó,Olmillos de Muñó,Burgos,09236,0,0,40,<500,35,,,,"0,00",No se puede calcular,0,0,
7283,no,810,Menos de 1000 metros,601-1.000,1-100,47026 Bustillo de Chaves,Bustillo de Chaves,Valladolid,47026,0,66,65,<500,69,,"0,96",,"0,00","-1,00",0,0,
4221,no,811,Menos de 1000 metros,601-1.000,1-100,26176 Villaverde de Rioja,Villaverde de Rioja,La Rioja,26176,0,0,75,<500,56,,,,"0,00",No se puede calcular,0,0,
5423,no,811,Menos de 1000 metros,601-1.000,1-100,37079 Canillas de Abajo,Canillas de Abajo,Salamanca,37079,0,0,70,<500,86,,,,"0,00",No se puede calcular,0,0,
5086,no,812,Menos de 1000 metros,601-1.000,1-100,34032 Berzosilla,Berzosilla,Palencia,34032,0,1779,47,<500,40,,"44,48",,"0,00","-1,00",0,0,
7271,no,812,Menos de 1000 metros,601-1.000,1-100,47014 Barruelo del Valle,Barruelo del Valle,Valladolid,47014,0,0,52,<500,52,,,,"0,00",No se puede calcular,0,0,
1520,no,813,Menos de 1000 metros,601-1.000,1-100,09455 Villaquirán de la Puebla,Villaquirán de la Puebla,Burgos,09455,0,0,46,<500,45,,,,"0,00",No se puede calcular,0,0,
1055,no,814,Menos de 1000 metros,601-1.000,101-500,08195 Sant Agustí de Lluçanès,Sant Agustí de Lluçanès,Barcelona,08195,0,0,108,<500,85,,,,"12,50",No se puede calcular,0,0,
1290,no,814,Menos de 1000 metros,601-1.000,101-500,09148 Grijalba,Grijalba,Burgos,09148,0,0,112,<500,111,,,,"1,00",No se puede calcular,0,0,
5217,no,814,Menos de 1000 metros,601-1.000,1-100,34205 Villaconancio,Villaconancio,Palencia,34205,0,0,50,<500,61,,,,"0,00",No se puede calcular,0,0,
5453,no,814,Menos de 1000 metros,601-1.000,101-500,37115 Dios le Guarde,Dios le Guarde,Salamanca,37115,0,30,125,<500,121,,"0,25",,"2,00","-1,00",0,0,
2872,no,815,Menos de 1000 metros,601-1.000,101-500,19018 Alhóndiga,Alhóndiga,Guadalajara,19018,0,447,176,<500,157,,"2,85",,"1,00","-1,00",0,0,
7922,no,815,Menos de 1000 metros,601-1.000,1-100,50080 Cerveruela,Cerveruela,Zaragoza,50080,0,0,37,<500,33,,,,"1,00",No se puede calcular,0,0,
2257,no,816,Menos de 1000 metros,601-1.000,1-100,16038 Buciegas,Buciegas,Cuenca,16038,0,0,38,<500,36,,,,"0,00",No se puede calcular,0,0,
5143,no,816,Menos de 1000 metros,601-1.000,1-100,34101 Marcilla de Campos,Marcilla de Campos,Palencia,34101,0,1511,58,<500,46,,"32,85",,"0,00","-1,00",0,0,
7291,no,816,Menos de 1000 metros,601-1.000,1-100,47034 Canillas de Esgueva,Canillas de Esgueva,Valladolid,47034,0,447,73,<500,75,,"5,96",,"1,00","-1,00",0,0,
1488,no,817,Menos de 1000 metros,601-1.000,1-100,09417 Vallejera,Vallejera,Burgos,09417,0,0,39,<500,43,,,,"0,00",No se puede calcular,0,0,
2366,no,817,Menos de 1000 metros,601-1.000,1-100,16162 Portalrubio de Guadamejud,Portalrubio de Guadamejud,Cuenca,16162,0,0,42,<500,22,,,,"0,00",No se puede calcular,0,0,
5590,no,817,Menos de 1000 metros,601-1.000,101-500,37256 Poveda de las Cintas,Poveda de las Cintas,Salamanca,37256,0,714,194,<500,211,,"3,38",,"2,00","-1,00",0,0,
5212,no,818,Menos de 1000 metros,601-1.000,1-100,34196 Valle de Cerrato,Valle de Cerrato,Palencia,34196,0,332,83,<500,90,,"3,69",,"0,00","-1,00",0,0,
5699,no,818,Menos de 1000 metros,601-1.000,1-100,37368 Villasdardo,Villasdardo,Salamanca,37368,0,178,22,<500,21,,"8,48",,"0,00","-1,00",0,0,
7295,no,818,Menos de 1000 metros,601-1.000,101-500,47038 Castrillo de Duero,Castrillo de Duero,Valladolid,47038,0,710,121,<500,111,,"6,40",,"20,50","-1,00",0,0,
484,no,819,Menos de 1000 metros,601-1.000,101-500,05117 Mamblas,Mamblas,Ávila,05117,0,0,196,<500,204,,,,"0,50",No se puede calcular,0,0,
3651,no,819,Menos de 1000 metros,601-1.000,1-100,24042 Castilfalé,Castilfalé,León,24042,0,290,62,<500,69,,"4,20",,"2,00","-1,00",0,0,
5172,no,819,Menos de 1000 metros,601-1.000,1-100,34137 Pozo de Urama,Pozo de Urama,Palencia,34137,0,0,18,<500,24,,,,"0,00",No se puede calcular,0,0,
1451,no,821,Menos de 1000 metros,601-1.000,1-100,09368 Sordillos,Sordillos,Burgos,09368,0,40,22,<500,28,,"1,43",,"0,00","-1,00",0,0,
1511,no,821,Menos de 1000 metros,601-1.000,1-100,09444 Villamayor de Treviño,Villamayor de Treviño,Burgos,09444,0,56,56,<500,63,,"0,89",,"0,00","-1,00",0,0,
5557,no,821,Menos de 1000 metros,601-1.000,1-100,37222 Negrilla de Palencia,Negrilla de Palencia,Salamanca,37222,0,77,76,<500,88,,"0,88",,"0,00","-1,00",0,0,
448,no,822,Menos de 1000 metros,601-1.000,1-100,05078 Fuentes de Año,Fuentes de Año,Ávila,05078,0,257,88,<500,100,,"2,57",,"0,00","-1,00",0,0,
5384,no,823,Menos de 1000 metros,601-1.000,1-100,37033 Arcediano,Arcediano,Salamanca,37033,0,0,96,<500,107,,,,"2,00",No se puede calcular,0,0,
5563,no,823,Menos de 1000 metros,601-1.000,101-500,37229 Palencia de Negrilla,Palencia de Negrilla,Salamanca,37229,0,563,138,<500,154,,"3,66",,"0,50","-1,00",0,0,
5636,no,823,Menos de 1000 metros,601-1.000,101-500,"37303 Sahugo, El","Sahugo, El",Salamanca,37303,0,724,181,<500,186,,"3,89",,"2,00","-1,00",0,0,
1880,no,824,Menos de 1000 metros,601-1.000,101-500,"12075 Mata de Morella, la","Mata de Morella, la",Castelló/Castellón,12075,0,763,184,<500,166,,"4,60",,"3,00","-1,00",0,0,
1246,no,825,Menos de 1000 metros,601-1.000,1-100,09088 Castrillo de Riopisuerga,Castrillo de Riopisuerga,Burgos,09088,0,257,58,<500,61,,"4,21",,"0,00","-1,00",0,0,
1530,no,825,Menos de 1000 metros,601-1.000,1-100,09473 Villegas,Villegas,Burgos,09473,0,55,79,<500,87,,"0,63",,"0,00","-1,00",0,0,
1534,no,825,Menos de 1000 metros,601-1.000,1-100,09482 Zarzosa de Río Pisuerga,Zarzosa de Río Pisuerga,Burgos,09482,0,0,31,<500,35,,,,"0,00",No se puede calcular,0,0,
5627,no,825,Menos de 1000 metros,601-1.000,1-100,37293 Santa María de Sando,Santa María de Sando,Salamanca,37293,0,197,95,<500,110,,"1,79",,"1,00","-1,00",0,0,
6593,no,826,Menos de 1000 metros,601-1.000,101-500,44044 Bordón,Bordón,Teruel,44044,0,398,113,<500,100,,"3,98",,"0,00","-1,00",0,0,
8034,no,826,Menos de 1000 metros,601-1.000,1-100,50198 Oseja,Oseja,Zaragoza,50198,0,0,44,<500,53,,,,"0,00",No se puede calcular,0,0,
1332,no,827,Menos de 1000 metros,601-1.000,1-100,09206 Mazuela,Mazuela,Burgos,09206,0,286,56,<500,57,,"5,02",,"0,00","-1,00",0,0,
5072,no,827,Menos de 1000 metros,601-1.000,101-500,34012 Antigüedad,Antigüedad,Palencia,34012,0,1330,336,<500,363,,"3,66",,"1,00","-1,00",0,0,
5097,no,827,Menos de 1000 metros,601-1.000,1-100,34046 Cardeñosa de Volpejera,Cardeñosa de Volpejera,Palencia,34046,0,179,60,<500,50,,"3,58",,"0,00","-1,00",0,0,
5573,no,828,Menos de 1000 metros,601-1.000,101-500,"37239 Pedroso de la Armuña, El","Pedroso de la Armuña, El",Salamanca,37239,0,1365,215,<500,214,,"6,38",,"1,00","-1,00",0,0,
7884,no,828,Menos de 1000 metros,601-1.000,1-100,50041 Bagüés,Bagüés,Zaragoza,50041,0,2046,17,<500,17,,"120,35",,"0,00","-1,00",0,0,
1361,no,830,Menos de 1000 metros,601-1.000,1-100,09243 Padilla de Arriba,Padilla de Arriba,Burgos,09243,0,0,92,<500,75,,,,"2,00",No se puede calcular,0,0,
1415,no,831,Menos de 1000 metros,601-1.000,1-100,09317 Rezmondo,Rezmondo,Burgos,09317,0,0,17,<500,19,,,,"0,00",No se puede calcular,0,0,
2228,no,831,Menos de 1000 metros,601-1.000,101-500,16006 Albendea,Albendea,Cuenca,16006,0,1099,119,<500,121,,"9,08",,"1,00","-1,00",0,0,
5232,no,832,Menos de 1000 metros,601-1.000,1-100,34224 Villamuera de la Cueza,Villamuera de la Cueza,Palencia,34224,0,99,37,<500,43,,"2,30",,"1,00","-1,00",0,0,
7232,no,832,Menos de 1000 metros,601-1.000,101-500,46241 Titaguas,Titaguas,València/Valencia,46241,0,508,494,<500,453,,"1,12",,"21,00","-1,00",0,0,
5447,no,833,Menos de 1000 metros,601-1.000,1-100,37108 Coca de Alba,Coca de Alba,Salamanca,37108,0,0,95,<500,109,,,,"2,00",No se puede calcular,0,0,
5684,no,834,Menos de 1000 metros,601-1.000,101-500,37353 Villalba de los Llanos,Villalba de los Llanos,Salamanca,37353,0,37,110,<500,126,,"0,29",,"1,00","-1,00",0,0,
293,no,835,Menos de 1000 metros,601-1.000,101-500,04014 Almócita,Almócita,Almería,04014,0,0,210,<500,169,,,,"2,00",No se puede calcular,0,0,
4217,no,835,Menos de 1000 metros,601-1.000,1-100,26172 Villarejo,Villarejo,La Rioja,26172,0,0,27,<500,27,,,,"0,00",No se puede calcular,0,0,
5533,no,835,Menos de 1000 metros,601-1.000,1-100,37196 Monforte de la Sierra,Monforte de la Sierra,Salamanca,37196,0,821,53,<500,70,,"11,73",,"0,00","-1,00",0,0,
5650,no,835,Menos de 1000 metros,601-1.000,101-500,37318 Tardáguila,Tardáguila,Salamanca,37318,0,249,197,<500,208,,"1,20",,"0,00","-1,00",0,0,
1237,no,836,Menos de 1000 metros,601-1.000,1-100,09076 Carrias,Carrias,Burgos,09076,0,0,24,<500,26,,,,"0,00",No se puede calcular,0,0,
4654,no,836,Menos de 1000 metros,601-1.000,1-100,31033 Aria,Aria,Navarra,31033,0,0,47,<500,51,,,,"1,00",No se puede calcular,0,0,
1328,no,837,Menos de 1000 metros,601-1.000,101-500,09199 Mambrilla de Castrejón,Mambrilla de Castrejón,Burgos,09199,0,105,107,<500,103,,"1,02",,"1,00","-1,00",0,0,
7373,no,838,Menos de 1000 metros,601-1.000,1-100,47119 Piñel de Arriba,Piñel de Arriba,Valladolid,47119,0,207,88,<500,89,,"2,33",,"1,00","-1,00",0,0,
1174,no,839,Menos de 1000 metros,601-1.000,1-100,09001 Abajas,Abajas,Burgos,09001,0,0,28,<500,31,,,,"0,00",No se puede calcular,0,0,
3386,no,839,Menos de 1000 metros,601-1.000,1-100,22087 Castigaleu,Castigaleu,Huesca,22087,0,1152,87,<500,84,,"13,71",,"1,00","-1,00",0,0,
5234,no,839,Menos de 1000 metros,601-1.000,1-100,34227 Villanueva del Rebollar,Villanueva del Rebollar,Palencia,34227,0,210,67,<500,75,,"2,80",,"0,00","-1,00",0,0,
5352,no,839,Menos de 1000 metros,601-1.000,101-500,37001 Abusejo,Abusejo,Salamanca,37001,0,248,143,<500,183,,"1,36",,"1,00","-1,00",0,0,
7369,no,839,Menos de 1000 metros,601-1.000,101-500,47115 Peñaflor de Hornija,Peñaflor de Hornija,Valladolid,47115,0,0,350,<500,297,,,,"2,00",No se puede calcular,0,0,
1429,no,840,Menos de 1000 metros,601-1.000,101-500,09338 San Mamés de Burgos,San Mamés de Burgos,Burgos,09338,0,0,310,<500,288,,,,"1,00",No se puede calcular,0,0,
7687,no,840,Menos de 1000 metros,601-1.000,101-500,"49102 Maderal, El","Maderal, El",Zamora,49102,0,261,169,<500,187,,"1,40",,"1,00","-1,00",0,0,
4824,no,842,Menos de 1000 metros,601-1.000,1-100,31203 Petilla de Aragón,Petilla de Aragón,Navarra,31203,0,545,26,<500,31,,"17,58",,"1,50","-1,00",0,0,
1193,no,843,Menos de 1000 metros,601-1.000,101-500,09025 Arija,Arija,Burgos,09025,0,157,115,<500,129,,"1,22",,"7,00","-1,00",0,0,
3124,no,843,Menos de 1000 metros,601-1.000,1-100,19310 Valtablado del Río,Valtablado del Río,Guadalajara,19310,0,247,8,<500,7,,"35,29",,"0,00","-1,00",0,0,
1518,no,844,Menos de 1000 metros,601-1.000,101-500,09451 Villanueva de Gumiel,Villanueva de Gumiel,Burgos,09451,0,382,279,<500,279,,"1,37",,"2,00","-1,00",0,0,
4082,no,844,Menos de 1000 metros,601-1.000,1-100,26029 Bergasillas Bajera,Bergasillas Bajera,La Rioja,26029,0,0,36,<500,37,,,,"0,00",No se puede calcular,0,0,
5240,no,844,Menos de 1000 metros,601-1.000,101-500,34233 Villasarracino,Villasarracino,Palencia,34233,0,207,132,<500,141,,"1,47",,"1,00","-1,00",0,0,
5544,no,844,Menos de 1000 metros,601-1.000,501-1000,37207 Moriscos,Moriscos,Salamanca,37207,0,0,566,500 – 1.999,429,,,,"3,00",No se puede calcular,0,0,
6621,no,844,Menos de 1000 metros,601-1.000,1-100,"44077 Cerollera, La","Cerollera, La",Teruel,44077,0,0,77,<500,93,,,,"2,00",No se puede calcular,0,0,
1432,no,845,Menos de 1000 metros,601-1.000,101-500,09343 Santa Cecilia,Santa Cecilia,Burgos,09343,0,0,105,<500,102,,,,"0,00",No se puede calcular,0,0,
3796,no,845,Menos de 1000 metros,601-1.000,1-100,24203 Villabraz,Villabraz,León,24203,0,258,95,<500,97,,"2,66",,"0,00","-1,00",0,0,
5081,no,846,Menos de 1000 metros,601-1.000,1-100,34025 Bárcena de Campos,Bárcena de Campos,Palencia,34025,0,539,53,<500,59,,"9,14",,"0,00","-1,00",0,0,
6348,no,847,Menos de 1000 metros,601-1.000,1-100,42196 Valdeprado,Valdeprado,Soria,42196,0,0,8,<500,8,,,,"0,00",No se puede calcular,0,0,
1389,no,848,Menos de 1000 metros,601-1.000,101-500,09279 Quemada,Quemada,Burgos,09279,0,337,238,<500,231,,"1,46",,"1,00","-1,00",0,0,
1533,no,849,Menos de 1000 metros,601-1.000,101-500,09480 Zael,Zael,Burgos,09480,0,0,115,<500,112,,,,"1,00",No se puede calcular,0,0,
2404,no,849,Menos de 1000 metros,601-1.000,1-100,16213 Torrubia del Castillo,Torrubia del Castillo,Cuenca,16213,0,0,42,<500,38,,,,"0,00",No se puede calcular,0,0,
7852,no,849,Menos de 1000 metros,601-1.000,1-100,50009 Alarba,Alarba,Zaragoza,50009,0,0,93,<500,124,,,,"2,00",No se puede calcular,0,0,
2343,no,850,Menos de 1000 metros,601-1.000,1-100,16137 Narboneta,Narboneta,Cuenca,16137,0,570,43,<500,37,,"15,41",,"0,00","-1,00",0,0,
3657,no,850,Menos de 1000 metros,601-1.000,101-500,24050 Castrotierra de Valmadrigal,Castrotierra de Valmadrigal,León,24050,0,0,105,<500,115,,,,"2,00",No se puede calcular,0,0,
5961,no,850,Menos de 1000 metros,601-1.000,101-500,40106 Juarros de Voltoya,Juarros de Voltoya,Segovia,40106,0,125,184,<500,200,,"0,63",,"2,00","-1,00",0,0,
